debtor_code,doc_no,entry_type,tx_date,month_year,stock_code,description,debt_group,lane,qty,amount_excl,tax_amount,amount_incl,source_file,is_cyl,is_lpg,paired_cyl_doc,notes
JIM001,00043883,Invoice,2025-06-12,2025-06,S.1,DN#12384-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00012725,Crd Note,2025-06-13,2025-06,9.1,DN#12517-EMPTY,CYL,CYL,-1.0,-450.0,-67.5,-517.5,,True,False,,
JIM001,00012725,Crd Note,2025-06-13,2025-06,S.1,DN#12517-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00043910,Invoice,2025-06-13,2025-06,S01,DN#12517,LPG,LPG,2.0,2476.56,371.48,2848.04,,False,True,,
JIM001,00043910,Invoice,2025-06-13,2025-06,901,DN#12517,LPG,LPG,1.0,232.18,34.83,267.01,,False,True,,
JIM001,00043911,Invoice,2025-06-13,2025-06,9.1,DN#12517-EMPTY,CYL,CYL,1.0,450.0,67.5,517.5,,True,False,,
JIM001,00043911,Invoice,2025-06-13,2025-06,S.1,DN#12517-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00044097,Invoice,2025-06-20,2025-06,S01,DN#12582,LPG,LPG,3.0,3714.84,557.23,4272.07,,False,True,,
JIM001,00044098,Invoice,2025-06-20,2025-06,S.1,DN#12582-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00012775,Crd Note,2025-06-21,2025-06,S.1,DN#12582-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00012823,Crd Note,2025-06-26,2025-06,S.1,DN#12429-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00044241,Invoice,2025-06-26,2025-06,S01,DN#12429,LPG,LPG,2.0,2476.56,371.48,2848.04,,False,True,,
JIM001,00044242,Invoice,2025-06-26,2025-06,S.1,DN#12429-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00044516,Invoice,2025-07-04,2025-07,S01,DN#12654,LPG,LPG,2.0,2476.56,371.48,2848.04,,False,True,,
JIM001,00044516,Invoice,2025-07-04,2025-07,901,DN#12654,LPG,LPG,1.0,232.18,34.83,267.01,,False,True,,
JIM001,00044517,Invoice,2025-07-04,2025-07,S.1,DN#12654-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00044517,Invoice,2025-07-04,2025-07,9.1,DN#12654-EMPTY,CYL,CYL,1.0,450.0,67.5,517.5,,True,False,,
JIM001,00012900,Crd Note,2025-07-05,2025-07,9.1,DN#12654-EMPTY,CYL,CYL,-1.0,-450.0,-67.5,-517.5,,True,False,,
JIM001,00012900,Crd Note,2025-07-05,2025-07,S.1,DN#12654-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00044707,Invoice,2025-07-10,2025-07,S01,DN#12187,LPG,LPG,3.0,3652.77,547.92,4200.69,,False,True,,
JIM001,00013010,Crd Note,2025-07-18,2025-07,S.1,DN#12714-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00044933,Invoice,2025-07-18,2025-07,S01,DN#12714,LPG,LPG,3.0,3652.77,547.92,4200.69,,False,True,,
JIM001,00044934,Invoice,2025-07-18,2025-07,S.1,DN#12714-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00013047,Crd Note,2025-07-24,2025-07,S.1,D/N 12726,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00045091,Invoice,2025-07-24,2025-07,S01,D/N 12726,LPG,LPG,2.0,2435.18,365.28,2800.46,,False,True,,
JIM001,00045096,Invoice,2025-07-24,2025-07,S.1,D/N 12726,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00013061,Crd Note,2025-07-26,2025-07,9.1,DN 20012.,CYL,CYL,-1.0,-450.0,-67.5,-517.5,,True,False,,
JIM001,00045162,Invoice,2025-07-26,2025-07,901,D/N 20012,LPG,LPG,1.0,228.3,34.25,262.55,,False,True,,
JIM001,00045165,Invoice,2025-07-26,2025-07,9.1,DN 20012.,CYL,CYL,1.0,450.0,67.5,517.5,,True,False,,
JIM001,00045323,Invoice,2025-08-01,2025-08,S01,DN#20132,LPG,LPG,3.0,3652.77,547.92,4200.69,,False,True,,
JIM001,00045324,Invoice,2025-08-01,2025-08,S.1,DN#20132-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00013118,Crd Note,2025-08-03,2025-08,S.1,DN#20132-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00013171,Crd Note,2025-08-08,2025-08,S.1,DN#20073-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00045498,Invoice,2025-08-08,2025-08,S.4,DN#20073,LPG,LPG,2.0,2435.18,365.28,2800.46,,False,True,,
JIM001,00045499,Invoice,2025-08-08,2025-08,S.1,DN#20073-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00045671,Invoice,2025-08-15,2025-08,S01,DN#20511,LPG,LPG,3.0,3577.89,536.68,4114.57,,False,True,,
JIM001,00045672,Invoice,2025-08-15,2025-08,S.1,DN#20511-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00013239,Crd Note,2025-08-16,2025-08,S.1,DN#20511-EMPTY,CYL,CYL,-1.0,-1050.0,-157.5,-1207.5,,True,False,,
JIM001,00013288,Crd Note,2025-08-22,2025-08,S.1,DN#20536-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00045831,Invoice,2025-08-22,2025-08,S.4,DN#20536,LPG,LPG,3.0,3577.89,536.68,4114.57,,False,True,,
JIM001,00045832,Invoice,2025-08-22,2025-08,S.1,DN#20536-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00013333,Crd Note,2025-08-29,2025-08,S.1,D/N20346,CYL,CYL,-1.0,-1050.0,-157.5,-1207.5,,True,False,,
JIM001,00045992,Invoice,2025-08-29,2025-08,S.4,D/N 20346,LPG,LPG,1.0,1192.63,178.9,1371.53,,False,True,,
JIM001,00045993,Invoice,2025-08-29,2025-08,S.1,D/N20346,CYL,CYL,1.0,1050.0,157.5,1207.5,,True,False,,
JIM001,00013375,Crd Note,2025-09-04,2025-09,S.1,DN-20574,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00046121,Invoice,2025-09-04,2025-09,S.1,DN-20574,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00046124,Invoice,2025-09-04,2025-09,S.4,DN:20574,LPG,LPG,3.0,3577.89,536.68,4114.57,,False,True,,
JIM001,00046308,Invoice,2025-09-11,2025-09,S.4,DN#20239,LPG,LPG,3.0,3433.53,515.03,3948.56,,False,True,,
JIM001,00046309,Invoice,2025-09-11,2025-09,S.1,DN#20239-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00013450,Crd Note,2025-09-12,2025-09,S.1,DN#20239-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00046525,Invoice,2025-09-19,2025-09,S.4,DN#21048,LPG,LPG,2.0,2289.02,343.35,2632.37,,False,True,,
JIM001,00046526,Invoice,2025-09-19,2025-09,S.1,DN#21048-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00013519,Crd Note,2025-09-22,2025-09,S.1,DN#21048-EMPTY,CYL,CYL,-4.0,-4200.0,-630.0,-4830.0,,True,False,,
JIM001,00013554,Crd Note,2025-09-26,2025-09,S.1,DN#21072-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00046686,Invoice,2025-09-26,2025-09,S.4,DN#21072,LPG,LPG,2.0,2289.02,343.35,2632.37,,False,True,,
JIM001,00046687,Invoice,2025-09-26,2025-09,S.1,DN#21072-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00013607,Crd Note,2025-10-03,2025-10,S.1,DN#21093-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00046859,Invoice,2025-10-03,2025-10,S01,DN#21093,LPG,LPG,3.0,3433.53,515.03,3948.56,,False,True,,
JIM001,00046860,Invoice,2025-10-03,2025-10,S.1,DN#21093-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00013647,Crd Note,2025-10-09,2025-10,S.1,DN#20608-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00046990,Invoice,2025-10-09,2025-10,S01,DN#20608,LPG,LPG,3.0,3433.53,515.03,3948.56,,False,True,,
JIM001,00046991,Invoice,2025-10-09,2025-10,S.1,DN#20608-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00013705,Crd Note,2025-10-17,2025-10,S.1,DN#20734-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00047148,Invoice,2025-10-17,2025-10,S.4,DN#20734,LPG,LPG,2.0,2289.02,343.35,2632.37,,False,True,,
JIM001,00047157,Invoice,2025-10-17,2025-10,S.1,DN#20734-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00013745,Crd Note,2025-10-24,2025-10,S.1,DN#21125-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00047292,Invoice,2025-10-24,2025-10,S.4,DN#21125,LPG,LPG,2.0,2289.02,343.35,2632.37,,False,True,,
JIM001,00047293,Invoice,2025-10-24,2025-10,S.1,DN#21125-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00047464,Invoice,2025-11-01,2025-11,S01,DN#21141,LPG,LPG,3.0,3433.53,515.03,3948.56,,False,True,,
JIM001,00047465,Invoice,2025-11-01,2025-11,S.1,DN#21141-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00013804,Crd Note,2025-11-03,2025-11,S.1,DN#21141-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00013828,Crd Note,2025-11-08,2025-11,S.1,DN#21149-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00047571,Invoice,2025-11-08,2025-11,S.4,DN#21149,LPG,LPG,2.0,2247.28,337.09,2584.37,,False,True,,
JIM001,00047572,Invoice,2025-11-08,2025-11,S.1,DN#21149-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00013870,Crd Note,2025-11-14,2025-11,S.1,DN#20833-EMPTY,CYL,CYL,-1.0,-1050.0,-157.5,-1207.5,,True,False,,
JIM001,00047670,Invoice,2025-11-14,2025-11,S.4,DN#20833,LPG,LPG,2.0,2247.28,337.09,2584.37,,False,True,,
JIM001,00047671,Invoice,2025-11-14,2025-11,S.1,DN#20833-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00013925,Crd Note,2025-11-21,2025-11,S.1,DN-20857 EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00047848,Invoice,2025-11-21,2025-11,S.4,DN-20857,LPG,LPG,3.0,3370.92,505.64,3876.56,,False,True,,
JIM001,00047849,Invoice,2025-11-21,2025-11,S.1,DN-20857 EMPTY,CYL,CYL,1.0,1050.0,157.5,1207.5,,True,False,,
JIM001,00047983,Invoice,2025-11-28,2025-11,S01,DN#20689,LPG,LPG,2.0,2247.28,337.09,2584.37,,False,True,,
JIM001,00047984,Invoice,2025-11-28,2025-11,S.1,DN#20689-EMPTY,CYL,CYL,1.0,1050.0,157.5,1207.5,,True,False,,
JIM001,00014008,Crd Note,2025-12-04,2025-12,S.1,DN#20894-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00048098,Invoice,2025-12-04,2025-12,S.4,DN#20894,LPG,LPG,3.0,3370.92,505.64,3876.56,,False,True,,
JIM001,00048099,Invoice,2025-12-04,2025-12,S.1,DN#20894-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014066,Crd Note,2025-12-12,2025-12,S.1,DN#20920-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00048244,Invoice,2025-12-12,2025-12,S.4,DN#20920,LPG,LPG,2.0,2257.84,338.68,2596.52,,False,True,,
JIM001,00048245,Invoice,2025-12-12,2025-12,S.1,DN#20920-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00048391,Invoice,2025-12-19,2025-12,S.4,DN#21727,LPG,LPG,3.0,3386.76,508.01,3894.77,,False,True,,
JIM001,00048392,Invoice,2025-12-19,2025-12,S.1,DN#21727-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014131,Crd Note,2025-12-20,2025-12,S.1,DN#21727-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00014159,Crd Note,2025-12-24,2025-12,S.1,DN-21735-EMPTY,CYL,CYL,-1.0,-1050.0,-157.5,-1207.5,,True,False,,
JIM001,00048487,Invoice,2025-12-24,2025-12,S.4,DN-21735,LPG,LPG,1.0,1128.92,169.34,1298.26,,False,True,,
JIM001,00048488,Invoice,2025-12-24,2025-12,S.1,DN-21735-EMPTY,CYL,CYL,1.0,1050.0,157.5,1207.5,,True,False,,
JIM001,00014198,Crd Note,2025-12-31,2025-12,S.4,DN#21443,LPG,LPG,-3.0,-3386.76,-508.01,-3894.77,,False,True,,
JIM001,00014199,Crd Note,2025-12-31,2025-12,S.1,DN#21443-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00048578,Invoice,2025-12-31,2025-12,S.4,DN#21443,LPG,LPG,3.0,3386.76,508.01,3894.77,,False,True,,
JIM001,00048579,Invoice,2025-12-31,2025-12,S.1,DN#21443-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014259,Crd Note,2026-01-01,2026-01,S.1,DN#21443-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00048599,Invoice,2026-01-01,2026-01,S.4,DN#21443,LPG,LPG,3.0,3386.76,508.01,3894.77,,False,True,,
JIM001,00048600,Invoice,2026-01-01,2026-01,S.1,DN#21443-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014201,Crd Note,2026-01-03,2026-01,S.4,DN#21443,LPG,LPG,-2.0,-2257.84,-338.68,-2596.52,,False,True,,
JIM001,00048776,Invoice,2026-01-03,2026-01,S.4,REV CN#14201,LPG,LPG,2.0,2257.84,338.68,2596.52,,False,True,,
JIM001,00014239,Crd Note,2026-01-09,2026-01,S.1,DN-21626,CYL,CYL,-4.0,-4200.0,-630.0,-4830.0,,True,False,,
JIM001,00048701,Invoice,2026-01-09,2026-01,S01,DN-21626,LPG,LPG,3.0,3386.76,508.01,3894.77,,False,True,,
JIM001,00048702,Invoice,2026-01-09,2026-01,S.1,DN-21626,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00048828,Invoice,2026-01-17,2026-01,S.4,DN~21645,LPG,LPG,3.0,3408.81,511.32,3920.13,,False,True,,
JIM001,00048829,Invoice,2026-01-17,2026-01,S.1,DN~21645~EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014313,Crd Note,2026-01-22,2026-01,S.1,DN~21645~EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00048994,Invoice,2026-01-28,2026-01,S01,DN#21220,LPG,LPG,2.0,2272.54,340.88,2613.42,,False,True,,
JIM001,00048995,Invoice,2026-01-28,2026-01,S.1,DN#21220-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00014352,Crd Note,2026-01-29,2026-01,S.1,DN#21220-EMPTY,CYL,CYL,-4.0,-4200.0,-630.0,-4830.0,,True,False,,
JIM001,00014389,Crd Note,2026-02-06,2026-02,S.1,DN#21526-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00049126,Invoice,2026-02-06,2026-02,S01,DN#21526,LPG,LPG,3.0,3443.46,516.52,3959.98,,False,True,,
JIM001,00049127,Invoice,2026-02-06,2026-02,S.1,DN#21526-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00049242,Invoice,2026-02-13,2026-02,S01,DN#21254,LPG,LPG,2.0,2295.64,344.35,2639.99,,False,True,,
JIM001,00014438,Crd Note,2026-02-18,2026-02,S.1,DN/21261-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00049315,Invoice,2026-02-18,2026-02,D01,DN/21261,LPG,LPG,3.0,3443.46,516.52,3959.98,,False,True,,
JIM001,00049316,Invoice,2026-02-18,2026-02,D.1,DN/21261-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00049530,Invoice,2026-03-03,2026-03,S01,DN=21810,LPG,LPG,3.0,3443.46,516.52,3959.98,,False,True,,
JIM001,00049531,Invoice,2026-03-03,2026-03,S.1,DN=21810-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014525,Crd Note,2026-03-04,2026-03,S.1,DN#22016-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00014526,Crd Note,2026-03-04,2026-03,S01,DN=21810,LPG,LPG,-3.0,-3443.46,-516.52,-3959.98,,False,True,,
JIM001,00014527,Crd Note,2026-03-04,2026-03,S.1,DN=21810-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00049540,Invoice,2026-03-04,2026-03,S01,DN#22016,LPG,LPG,3.0,3443.46,516.52,3959.98,,False,True,,
JIM001,00049541,Invoice,2026-03-04,2026-03,S.1,DN#22016-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00049727,Invoice,2026-03-13,2026-03,S.4,DN#21964,LPG,LPG,3.0,3468.51,520.28,3988.79,,False,True,,
JIM001,00049728,Invoice,2026-03-13,2026-03,S.1,DN#21964-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014591,Crd Note,2026-03-14,2026-03,S.1,DN#21964-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00014630,Crd Note,2026-03-20,2026-03,D.1,DN-21838-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00014630,Crd Note,2026-03-20,2026-03,S.1,DN-21838-EMPTY,CYL,CYL,-1.0,-1050.0,-157.5,-1207.5,,True,False,,
JIM001,00049842,Invoice,2026-03-20,2026-03,S01,DN-21838,LPG,LPG,3.0,3468.51,520.28,3988.79,,False,True,,
JIM001,00049843,Invoice,2026-03-20,2026-03,S.1,DN-21838-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014694,Crd Note,2026-04-01,2026-04,S.1,DN-21855-EMPTY,CYL,CYL,-4.0,-4200.0,-630.0,-4830.0,,True,False,,
JIM001,00050042,Invoice,2026-04-01,2026-04,S01,DN-21855,LPG,LPG,3.0,3468.51,520.28,3988.79,,False,True,,
JIM001,00050043,Invoice,2026-04-01,2026-04,S.1,DN-21855-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014731,Crd Note,2026-04-09,2026-04,S.1,DN-22157-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00050161,Invoice,2026-04-09,2026-04,S.4,DN-22157,LPG,LPG,3.0,3844.17,576.63,4420.8,,False,True,,
JIM001,00050162,Invoice,2026-04-09,2026-04,S.1,DN-22157-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00050290,Invoice,2026-04-18,2026-04,S01,DN-21329,LPG,LPG,2.0,2562.78,384.42,2947.2,,False,True,,
JIM001,00050291,Invoice,2026-04-18,2026-04,S.1,DN-21329-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00014779,Crd Note,2026-04-20,2026-04,S.1,DN-21329-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00050371,Invoice,2026-04-24,2026-04,S.4,DN-21348,LPG,LPG,2.0,2562.78,384.42,2947.2,,False,True,,
JIM001,00050372,Invoice,2026-04-24,2026-04,S.1,DN-21348-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00014835,Crd Note,2026-05-01,2026-05,S.1,DN-2213-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00050468,Invoice,2026-05-01,2026-05,S.4,DN-22213,LPG,LPG,3.0,3844.17,576.63,4420.8,,False,True,,
JIM001,00050469,Invoice,2026-05-01,2026-05,S.1,DN-2213-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00014877,Crd Note,2026-05-09,2026-05,S.1,DN#22378-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00050594,Invoice,2026-05-09,2026-05,S01,DN#22378,LPG,LPG,2.0,2931.14,439.67,3370.81,,False,True,,
JIM001,00050595,Invoice,2026-05-09,2026-05,S.1,DN#22378-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00050712,Invoice,2026-05-16,2026-05,S.4,DN#22718,LPG,LPG,2.0,2931.14,439.67,3370.81,,False,True,,
JIM001,00050713,Invoice,2026-05-16,2026-05,S.1,DN#22718-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00014924,Crd Note,2026-05-19,2026-05,S.1,DN#22718-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00014940,Crd Note,2026-05-21,2026-05,S.1,DN#22394-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00050810,Invoice,2026-05-21,2026-05,S.4,DN#22394,LPG,LPG,3.0,4396.71,659.51,5056.22,,False,True,,
JIM001,00050811,Invoice,2026-05-21,2026-05,S.1,DN#22394-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
